TIME_PERIOD,OBS_VALUE,Tau
19OCT2020,-0.167474634,30
20OCT2020,-0.738679782,1
20OCT2020,-0.785087467,2
20OCT2020,-0.814853729,3
20OCT2020,-0.819090495,4
20OCT2020,-0.801042192,5
20OCT2020,-0.767328589,6
20OCT2020,-0.724361817,7
20OCT2020,-0.67717108,8
20OCT2020,-0.629261885,9
20OCT2020,-0.582855448,10
20OCT2020,-0.539215811,11
20OCT2020,-0.498948111,12
20OCT2020,-0.462232694,13
20OCT2020,-0.42899408,14
20OCT2020,-0.399015943,15
20OCT2020,-0.372015558,16
20OCT2020,-0.347689667,17
20OCT2020,-0.32574108,18
20OCT2020,-0.305892804,19
20OCT2020,-0.287894417,20
20OCT2020,-0.271523819,21
20OCT2020,-0.2565864,22
20OCT2020,-0.242912885,23
20OCT2020,-0.230356638,24
20OCT2020,-0.218790855,25
20OCT2020,-0.208105892,26
20OCT2020,-0.198206829,27
20OCT2020,-0.189011336,28
20OCT2020,-0.180447814,29
20OCT2020,-0.172453814,30
21OCT2020,-0.733268392,1
21OCT2020,-0.775885161,2
21OCT2020,-0.803254747,3
21OCT2020,-0.805772517,4
21OCT2020,-0.786300855,5
21OCT2020,-0.751278205,6
21OCT2020,-0.707046,7
21OCT2020,-0.658617773,8
21OCT2020,-0.609506594,9
21OCT2020,-0.561947799,10
21OCT2020,-0.517218344,11
21OCT2020,-0.475932211,12
21OCT2020,-0.438274122,13
21OCT2020,-0.404169163,14
21OCT2020,-0.373398756,15
21OCT2020,-0.345676074,16
21OCT2020,-0.320692702,17
21OCT2020,-0.298145828,18
21OCT2020,-0.277752797,19
21OCT2020,-0.259257737,20
21OCT2020,-0.242433468,21
21OCT2020,-0.227080744,22
21OCT2020,-0.213026124,23
21OCT2020,-0.200119264,24
21OCT2020,-0.188230082,25
21OCT2020,-0.177246047,26
21OCT2020,-0.167069706,27
21OCT2020,-0.157616506,28
21OCT2020,-0.148812896,29
21OCT2020,-0.140594716,30
22OCT2020,-0.736327571,1
22OCT2020,-0.775655207,2
22OCT2020,-0.79844766,3
22OCT2020,-0.797200189,4
22OCT2020,-0.775221807,5
22OCT2020,-0.738797335,6
22OCT2020,-0.693963907,7
22OCT2020,-0.645450492,8
22OCT2020,-0.596554025,9
22OCT2020,-0.549362892,10
22OCT2020,-0.50506189,11
22OCT2020,-0.46421145,12
22OCT2020,-0.426967953,13
22OCT2020,-0.393243607,14
22OCT2020,-0.362815872,15
22OCT2020,-0.33539872,16
22OCT2020,-0.310686788,17
22OCT2020,-0.288381154,18
22OCT2020,-0.268203115,19
22OCT2020,-0.249900455,20
22OCT2020,-0.233249208,21
22OCT2020,-0.218052875,22
22OCT2020,-0.204140323,23
22OCT2020,-0.191363138,24
22OCT2020,-0.179592845,25
22OCT2020,-0.168718254,26
22OCT2020,-0.158643038,27
22OCT2020,-0.149283589,28
22OCT2020,-0.140567162,29
22OCT2020,-0.13243028,30
23OCT2020,-0.726136849,1
23OCT2020,-0.760168658,2
23OCT2020,-0.780351092,3
23OCT2020,-0.778350604,4
23OCT2020,-0.756683428,5
23OCT2020,-0.721059034,6
23OCT2020,-0.677157078,7
23OCT2020,-0.629513751,8
23OCT2020,-0.581341068,9
23OCT2020,-0.534705671,10
23OCT2020,-0.490803325,11
23OCT2020,-0.45021934,12
23OCT2020,-0.413138292,13
23OCT2020,-0.379498596,14
23OCT2020,-0.349099759,15
23OCT2020,-0.321673167,16
23OCT2020,-0.296926614,17
23OCT2020,-0.274570763,18
23OCT2020,-0.254333685,19
23OCT2020,-0.235967808,20
23OCT2020,-0.219252253,21
23OCT2020,-0.203992492,22
23OCT2020,-0.190018597,23
23OCT2020,-0.177182827,24
23OCT2020,-0.165357032,25
23OCT2020,-0.154430124,26
23OCT2020,-0.144305735,27
23OCT2020,-0.134900136,28
23OCT2020,-0.126140416,29
23OCT2020,-0.117962911,30
26OCT2020,-0.727765193,1
26OCT2020,-0.756769881,2
26OCT2020,-0.774351354,3
26OCT2020,-0.772608257,4
26OCT2020,-0.753116106,5
26OCT2020,-0.720537057,6
26OCT2020,-0.679784135,7
26OCT2020,-0.634946999,8
26OCT2020,-0.589038853,9
26OCT2020,-0.544086929,10
26OCT2020,-0.501335254,11
26OCT2020,-0.461456037,12
26OCT2020,-0.424729756,13
26OCT2020,-0.391183969,14
26OCT2020,-0.360693688,15
26OCT2020,-0.333050469,16
26OCT2020,-0.308007923,17
26OCT2020,-0.285310312,18
26OCT2020,-0.264709517,19
26OCT2020,-0.245974264,20
26OCT2020,-0.2288944,21
26OCT2020,-0.213282107,22
26OCT2020,-0.198971345,23
26OCT2020,-0.185816337,24
26OCT2020,-0.17368962,25
26OCT2020,-0.16247997,26
26OCT2020,-0.152090388,27
26OCT2020,-0.142436229,28
26OCT2020,-0.133443525,29
26OCT2020,-0.125047514,30
27OCT2020,-0.738993362,1
27OCT2020,-0.770868155,2
27OCT2020,-0.793748791,3
27OCT2020,-0.797575431,4
27OCT2020,-0.782946261,5
27OCT2020,-0.754189956,6
27OCT2020,-0.716211103,7
27OCT2020,-0.673234535,8
27OCT2020,-0.628454425,9
27OCT2020,-0.58407607,10
27OCT2020,-0.541497653,11
27OCT2020,-0.501515411,12
27OCT2020,-0.464504746,13
27OCT2020,-0.430563117,14
27OCT2020,-0.399615329,15
27OCT2020,-0.37148729,16
27OCT2020,-0.345955502,17
27OCT2020,-0.322778863,18
27OCT2020,-0.301718078,19
27OCT2020,-0.282546716,20
27OCT2020,-0.265056807,21
27OCT2020,-0.249060997,22
27OCT2020,-0.234392641,23
27OCT2020,-0.220904734,24
27OCT2020,-0.208468258,25
27OCT2020,-0.196970298,26
27OCT2020,-0.186312146,27
27OCT2020,-0.176407507,28
27OCT2020,-0.167180862,29
27OCT2020,-0.158566009,30
28OCT2020,-0.753066071,1
28OCT2020,-0.794320336,2
28OCT2020,-0.81795867,3
28OCT2020,-0.819731021,4
28OCT2020,-0.802751259,5
28OCT2020,-0.772267316,6
28OCT2020,-0.733379437,7
28OCT2020,-0.6902177,8
28OCT2020,-0.645794988,9
28OCT2020,-0.602136529,10
28OCT2020,-0.56049307,11
28OCT2020,-0.521551897,12
28OCT2020,-0.485613568,13
28OCT2020,-0.452727421,14
28OCT2020,-0.422789581,15
28OCT2020,-0.395610692,16
28OCT2020,-0.370960815,17
28OCT2020,-0.348597939,18
28OCT2020,-0.328285125,19
28OCT2020,-0.309800065,20
28OCT2020,-0.292939712,21
28OCT2020,-0.277521847,22
28OCT2020,-0.26338483,23
28OCT2020,-0.250386341,24
28OCT2020,-0.238401646,25
28OCT2020,-0.227321685,26
28OCT2020,-0.21705119,27
28OCT2020,-0.207506914,28
28OCT2020,-0.198616027,29
28OCT2020,-0.190314708,30
29OCT2020,-0.754353425,1
29OCT2020,-0.805040378,2
29OCT2020,-0.831464603,3
29OCT2020,-0.832774019,4
29OCT2020,-0.813916423,5
29OCT2020,-0.781092357,6
29OCT2020,-0.739867615,7
29OCT2020,-0.694575735,8
29OCT2020,-0.648297428,9
29OCT2020,-0.603059781,10
29OCT2020,-0.560086764,11
29OCT2020,-0.520029482,12
29OCT2020,-0.483152168,13
29OCT2020,-0.449471669,14
29OCT2020,-0.418856708,15
29OCT2020,-0.391095571,16
29OCT2020,-0.36594043,17
29OCT2020,-0.343135105,18
29OCT2020,-0.32243149,19
29OCT2020,-0.303598469,20
29OCT2020,-0.286426028,21
29OCT2020,-0.270726407,22
29OCT2020,-0.256333522,23
29OCT2020,-0.243101461,24
29OCT2020,-0.230902556,25
29OCT2020,-0.219625332,26
29OCT2020,-0.209172507,27
29OCT2020,-0.199459142,28
29OCT2020,-0.190410979,29
29OCT2020,-0.181962969,30
30OCT2020,-0.752249889,1
30OCT2020,-0.800803498,2
30OCT2020,-0.826026467,3
30OCT2020,-0.827004728,4
30OCT2020,-0.808496069,5
30OCT2020,-0.776493797,6
30OCT2020,-0.736384268,7
30OCT2020,-0.69236236,8
30OCT2020,-0.647409556,9
30OCT2020,-0.603486473,10
30OCT2020,-0.561775632,11
30OCT2020,-0.522904696,12
30OCT2020,-0.487126829,13
30OCT2020,-0.4544559,14
30OCT2020,-0.424762674,15
30OCT2020,-0.397840369,16
30OCT2020,-0.373447554,17
30OCT2020,-0.35133499,18
30OCT2020,-0.331261498,19
30OCT2020,-0.313002542,20
30OCT2020,-0.296354183,21
30OCT2020,-0.281134147,22
30OCT2020,-0.267181253,23
30OCT2020,-0.254353926,24
30OCT2020,-0.242528315,25
30OCT2020,-0.231596294,26
30OCT2020,-0.221463515,27
30OCT2020,-0.212047612,28
30OCT2020,-0.203276576,29
30OCT2020,-0.195087338,30
02NOV2020,-0.758203413,1
02NOV2020,-0.805473623,2
02NOV2020,-0.830098991,3
02NOV2020,-0.830730911,4
02NOV2020,-0.8119489,5
02NOV2020,-0.779684473,6
02NOV2020,-0.739310742,7
02NOV2020,-0.695026464,8
02NOV2020,-0.649820682,9
02NOV2020,-0.605660292,10
02NOV2020,-0.563731572,11
02NOV2020,-0.524663638,12
02NOV2020,-0.488709438,13
02NOV2020,-0.455881589,14
02NOV2020,-0.426049072,15
02NOV2020,-0.39900313,16
02NOV2020,-0.37450038,17
02NOV2020,-0.35228977,18
02NOV2020,-0.332128498,19
02NOV2020,-0.313790621,20
02NOV2020,-0.297070986,21
02NOV2020,-0.281786292,22
02NOV2020,-0.267774489,23
02NOV2020,-0.254893268,24
02NOV2020,-0.24301816,25
02NOV2020,-0.232040515,26
02NOV2020,-0.221865543,27
02NOV2020,-0.212410497,28
02NOV2020,-0.203603045,29
02NOV2020,-0.195379838,30
03NOV2020,-0.75257026,1
03NOV2020,-0.799441303,2
03NOV2020,-0.823406404,3
03NOV2020,-0.823435686,4
03NOV2020,-0.80422816,5
03NOV2020,-0.77173561,6
03NOV2020,-0.731307456,7
03NOV2020,-0.687103893,8
03NOV2020,-0.642074739,9
03NOV2020,-0.598153049,10
03NOV2020,-0.556498446,11
03NOV2020,-0.517720367,12
03NOV2020,-0.482058005,13
03NOV2020,-0.449514895,14
03NOV2020,-0.419954426,15
03NOV2020,-0.393164749,16
03NOV2020,-0.36890111,17
03NOV2020,-0.346912225,18
03NOV2020,-0.326955777,19
03NOV2020,-0.308806724,20
03NOV2020,-0.292261031,21
03NOV2020,-0.277136603,22
03NOV2020,-0.263272593,23
03NOV2020,-0.250527849,24
03NOV2020,-0.238778978,25
03NOV2020,-0.227918321,26
03NOV2020,-0.217851982,27
03NOV2020,-0.208498018,28
03NOV2020,-0.199784819,29
03NOV2020,-0.191649675,30
04NOV2020,-0.758129992,1
04NOV2020,-0.805713673,2
04NOV2020,-0.831654462,3
04NOV2020,-0.834084121,4
04NOV2020,-0.817245021,5
04NOV2020,-0.786870378,6
04NOV2020,-0.748230499,7
04NOV2020,-0.705482085,8
04NOV2020,-0.661607895,9
04NOV2020,-0.61858765,10
04NOV2020,-0.577629107,11
04NOV2020,-0.539385382,12
04NOV2020,-0.504132611,13
04NOV2020,-0.471904213,14
04NOV2020,-0.442587019,15
04NOV2020,-0.415987166,16
04NOV2020,-0.391873478,17
04NOV2020,-0.3700048,18
04NOV2020,-0.350146301,19
04NOV2020,-0.332078445,20
04NOV2020,-0.315601231,21
04NOV2020,-0.300535519,22
04NOV2020,-0.286722627,23
04NOV2020,-0.274022998,24
04NOV2020,-0.262314422,25
04NOV2020,-0.251490122,26
04NOV2020,-0.24145687,27
04NOV2020,-0.232133236,28
04NOV2020,-0.223448005,29
04NOV2020,-0.215338782,30
05NOV2020,-0.754039359,1
05NOV2020,-0.793046499,2
05NOV2020,-0.815364665,3
05NOV2020,-0.816489309,4
05NOV2020,-0.799292474,5
05NOV2020,-0.768837099,6
05NOV2020,-0.730097887,7
05NOV2020,-0.687127322,8
05NOV2020,-0.642894766,9
05NOV2020,-0.599404141,10
05NOV2020,-0.557898299,11
05NOV2020,-0.519064069,12
05NOV2020,-0.483205196,13
05NOV2020,-0.450375596,14
05NOV2020,-0.42047613,15
05NOV2020,-0.393321726,16
05NOV2020,-0.368686042,17
05NOV2020,-0.346329943,18
05NOV2020,-0.32601871,19
05NOV2020,-0.307531699,20
05NOV2020,-0.290667081,21
05NOV2020,-0.275243514,22
05NOV2020,-0.26109997,23
05NOV2020,-0.248094555,24
05NOV2020,-0.236102817,25
05NOV2020,-0.225015883,26
05NOV2020,-0.214738601,27
05NOV2020,-0.205187792,28
05NOV2020,-0.196290664,29
05NOV2020,-0.187983409,30
06NOV2020,-0.749906587,1
06NOV2020,-0.788079766,2
06NOV2020,-0.809638995,3
06NOV2020,-0.809936224,4
06NOV2020,-0.791849951,5
06NOV2020,-0.760490518,6
06NOV2020,-0.720878379,7
06NOV2020,-0.677097389,8
06NOV2020,-0.632133362,9
06NOV2020,-0.587995185,10
06NOV2020,-0.545923184,11
06NOV2020,-0.506597463,12
06NOV2020,-0.470313177,13
06NOV2020,-0.437115275,14
06NOV2020,-0.406896122,15
06NOV2020,-0.379463035,16
06NOV2020,-0.354583101,17
06NOV2020,-0.332011631,18
06NOV2020,-0.31150929,19
06NOV2020,-0.292851629,20
06NOV2020,-0.275833702,21
06NOV2020,-0.26027161,22
06NOV2020,-0.246002232,23
06NOV2020,-0.232881949,24
06NOV2020,-0.220784886,25
06NOV2020,-0.209600985,26
06NOV2020,-0.199234102,27
06NOV2020,-0.189600222,28
06NOV2020,-0.180625844,29
06NOV2020,-0.172246554,30
09NOV2020,-0.712088891,1
09NOV2020,-0.746524124,2
09NOV2020,-0.767161629,3
09NOV2020,-0.764334547,4
09NOV2020,-0.740676383,5
09NOV2020,-0.702376335,6
09NOV2020,-0.655559374,7
09NOV2020,-0.60506788,8
09NOV2020,-0.554285784,9
09NOV2020,-0.505353236,10
09NOV2020,-0.459477684,11
09NOV2020,-0.417222355,12
09NOV2020,-0.378734656,13
09NOV2020,-0.343911931,14
09NOV2020,-0.312514685,15
09NOV2020,-0.284240072,16
09NOV2020,-0.258767209,17
09NOV2020,-0.235783442,18
09NOV2020,-0.214998226,19
09NOV2020,-0.196149292,20
09NOV2020,-0.179004214,21
09NOV2020,-0.163359401,22
09NOV2020,-0.149037784,23
09NOV2020,-0.135885965,24
09NOV2020,-0.123771277,25
09NOV2020,-0.112578984,26
09NOV2020,-0.102209746,27
09NOV2020,-0.092577383,28
09NOV2020,-0.083606938,29
09NOV2020,-0.075233025,30
10NOV2020,-0.705737051,1
10NOV2020,-0.730098547,2
10NOV2020,-0.73970872,3
10NOV2020,-0.728104896,4
10NOV2020,-0.698425284,5
10NOV2020,-0.656419409,6
10NOV2020,-0.607569566,7
10NOV2020,-0.55614642,8
10NOV2020,-0.50510483,9
10NOV2020,-0.456291918,10
10NOV2020,-0.410728085,11
10NOV2020,-0.368864058,12
10NOV2020,-0.33078375,13
10NOV2020,-0.296351563,14
10NOV2020,-0.265313161,15
10NOV2020,-0.23736101,16
10NOV2020,-0.212174828,17
10NOV2020,-0.189445006,18
10NOV2020,-0.16888491,19
10NOV2020,-0.150236233,20
10NOV2020,-0.133270173,21
10NOV2020,-0.117786289,22
10NOV2020,-0.103610173,23
10NOV2020,-0.09059064,24
10NOV2020,-0.078596848,25
10NOV2020,-0.067515567,26
10NOV2020,-0.057248703,27
10NOV2020,-0.047711109,28
10NOV2020,-0.038828695,29
10NOV2020,-0.030536804,30
11NOV2020,-0.70786433,1
11NOV2020,-0.733034871,2
11NOV2020,-0.743533464,3
11NOV2020,-0.734947039,4
11NOV2020,-0.709889236,5
11NOV2020,-0.673078507,6
11NOV2020,-0.629166535,7
11NOV2020,-0.581938844,8
11NOV2020,-0.534157117,9
11NOV2020,-0.487668528,10
11NOV2020,-0.443599122,11
11NOV2020,-0.402548773,12
11NOV2020,-0.364756008,13
11NOV2020,-0.330225188,14
11NOV2020,-0.298818884,15
11NOV2020,-0.270321907,16
11NOV2020,-0.244483804,17
11NOV2020,-0.221045824,18
11NOV2020,-0.199757067,19
11NOV2020,-0.18038339,20
11NOV2020,-0.162711593,21
11NOV2020,-0.146550683,22
11NOV2020,-0.131731399,23
11NOV2020,-0.118104779,24
11NOV2020,-0.105540286,25
11NOV2020,-0.093923783,26
11NOV2020,-0.083155554,27
11NOV2020,-0.073148444,28
11NOV2020,-0.063826195,29
11NOV2020,-0.05512196,30
12NOV2020,-0.710099418,1
12NOV2020,-0.737265957,2
12NOV2020,-0.749477761,3
12NOV2020,-0.742768861,4
12NOV2020,-0.719783159,5
12NOV2020,-0.685137973,6
12NOV2020,-0.643370854,7
12NOV2020,-0.598180641,8
12NOV2020,-0.55227662,9
12NOV2020,-0.507482324,10
12NOV2020,-0.464920394,11
12NOV2020,-0.425199809,12
12NOV2020,-0.388574847,13
12NOV2020,-0.355068281,14
12NOV2020,-0.324561298,15
12NOV2020,-0.296856139,16
12NOV2020,-0.271717955,17
12NOV2020,-0.248901553,18
12NOV2020,-0.228167596,19
12NOV2020,-0.209291684,20
12NOV2020,-0.192068769,21
12NOV2020,-0.176314659,22
12NOV2020,-0.161865758,23
12NOV2020,-0.148577834,24
12NOV2020,-0.136324312,25
12NOV2020,-0.124994388,26
12NOV2020,-0.11449116,27
12NOV2020,-0.104729868,28
12NOV2020,-0.095636301,29
12NOV2020,-0.087145372,30
13NOV2020,-0.717696877,1
13NOV2020,-0.749401561,2
13NOV2020,-0.764751319,3
13NOV2020,-0.760221126,4
13NOV2020,-0.738740838,5
13NOV2020,-0.705121797,6
13NOV2020,-0.664037879,7
13NOV2020,-0.619285916,8
13NOV2020,-0.573646484,9
13NOV2020,-0.528995149,10
13NOV2020,-0.486492439,11
13NOV2020,-0.446774719,12
13NOV2020,-0.410115871,13
13NOV2020,-0.376552524,14
13NOV2020,-0.345975509,15
13NOV2020,-0.318193664,16
13NOV2020,-0.292976544,17
13NOV2020,-0.270081814,18
13NOV2020,-0.249271912,19
13NOV2020,-0.230323472,20
13NOV2020,-0.21303198,21
13NOV2020,-0.197213445,22
13NOV2020,-0.182704263,23
13NOV2020,-0.169360066,24
13NOV2020,-0.157054068,25
13NOV2020,-0.145675217,26
13NOV2020,-0.13512635,27
13NOV2020,-0.12532245,28
13NOV2020,-0.116189055,29
13NOV2020,-0.107660846,30
16NOV2020,-0.707224469,1
16NOV2020,-0.747487975,2
16NOV2020,-0.765557867,3
16NOV2020,-0.761392157,4
16NOV2020,-0.739574741,5
16NOV2020,-0.705628715,6
16NOV2020,-0.66447594,7
16NOV2020,-0.619949135,8
16NOV2020,-0.57478031,9
16NOV2020,-0.530773283,10
16NOV2020,-0.489020411,11
16NOV2020,-0.450103041,12
16NOV2020,-0.41425475,13
16NOV2020,-0.38148484,14
16NOV2020,-0.351667049,15
16NOV2020,-0.324600642,16
16NOV2020,-0.300050845,17
16NOV2020,-0.27777446,18
16NOV2020,-0.257535241,19
16NOV2020,-0.23911239,20
16NOV2020,-0.222304612,21
16NOV2020,-0.206931377,22
16NOV2020,-0.192832535,23
16NOV2020,-0.179867017,24
16NOV2020,-0.167911104,25
16NOV2020,-0.156856548,26
16NOV2020,-0.146608714,27
16NOV2020,-0.13708485,28
16NOV2020,-0.128212515,29
16NOV2020,-0.119928184,30
17NOV2020,-0.707191983,1
17NOV2020,-0.742328469,2
17NOV2020,-0.760935472,3
17NOV2020,-0.759594937,4
17NOV2020,-0.741213426,5
17NOV2020,-0.710547041,6
17NOV2020,-0.672221513,7
17NOV2020,-0.630004079,8
17NOV2020,-0.586664074,9
17NOV2020,-0.544080001,10
17NOV2020,-0.503424727,11
17NOV2020,-0.46535231,12
17NOV2020,-0.430156677,13
17NOV2020,-0.397894834,14
17NOV2020,-0.368477087,15
17NOV2020,-0.341730168,16
17NOV2020,-0.317439656,17
17NOV2020,-0.295377309,18
17NOV2020,-0.27531782,19
17NOV2020,-0.257048386,20
17NOV2020,-0.240373563,21
17NOV2020,-0.225117122,22
17NOV2020,-0.211122101,23
17NOV2020,-0.198249817,24
17NOV2020,-0.186378356,25
17NOV2020,-0.175400852,26
17NOV2020,-0.16522375,27
17NOV2020,-0.155765153,28
17NOV2020,-0.146953304,29
17NOV2020,-0.13872524,30
18NOV2020,-0.710846533,1
18NOV2020,-0.74404145,2
18NOV2020,-0.761142633,3
18NOV2020,-0.758584942,4
18NOV2020,-0.739200614,5
18NOV2020,-0.707703063,6
18NOV2020,-0.668688828,7
18NOV2020,-0.625902033,8
18NOV2020,-0.582092278,9
18NOV2020,-0.539120866,10
18NOV2020,-0.498145784,11
18NOV2020,-0.459808439,12
18NOV2020,-0.424392196,13
18NOV2020,-0.391945396,14
18NOV2020,-0.362371331,15
18NOV2020,-0.335491122,16
18NOV2020,-0.31108589,17
18NOV2020,-0.288923875,18
18NOV2020,-0.268776998,19
18NOV2020,-0.250430272,20
18NOV2020,-0.233686533,21
18NOV2020,-0.218368189,22
18NOV2020,-0.204317192,23
18NOV2020,-0.191393989,24
18NOV2020,-0.179475963,25
18NOV2020,-0.168455676,26
18NOV2020,-0.158239101,27
18NOV2020,-0.148743949,28
18NOV2020,-0.139898135,29
18NOV2020,-0.131638417,30
19NOV2020,-0.703332811,1
19NOV2020,-0.74440253,2
19NOV2020,-0.765478992,3
19NOV2020,-0.765143919,4
19NOV2020,-0.747273907,5
19NOV2020,-0.717054379,6
19NOV2020,-0.67926872,7
19NOV2020,-0.637714494,8
19NOV2020,-0.595138836,9
19NOV2020,-0.553382308,10
19NOV2020,-0.513580677,11
19NOV2020,-0.476358004,12
19NOV2020,-0.441986629,13
19NOV2020,-0.410509561,14
19NOV2020,-0.381829149,15
19NOV2020,-0.355768621,16
19NOV2020,-0.33211312,17
19NOV2020,-0.310635963,18
19NOV2020,-0.291114585,19
19NOV2020,-0.273339552,20
19NOV2020,-0.257119029,21
19NOV2020,-0.242280396,22
19NOV2020,-0.228670144,23
19NOV2020,-0.216152811,24
19NOV2020,-0.204609432,25
19NOV2020,-0.193935809,26
19NOV2020,-0.18404078,27
19NOV2020,-0.174844578,28
19NOV2020,-0.166277346,29
19NOV2020,-0.158277803,30
20NOV2020,-0.721267117,1
20NOV2020,-0.759668148,2
20NOV2020,-0.780132318,3
20NOV2020,-0.779805917,4
20NOV2020,-0.761941657,5
20NOV2020,-0.731505875,6
20NOV2020,-0.693250499,7
20NOV2020,-0.651017424,8
20NOV2020,-0.607619342,9
20NOV2020,-0.564959298,10
20NOV2020,-0.524223557,11
20NOV2020,-0.486073075,12
20NOV2020,-0.450804979,13
20NOV2020,-0.418477432,14
20NOV2020,-0.389000824,15
20NOV2020,-0.362201452,16
20NOV2020,-0.337864245,17
20NOV2020,-0.315760265,18
20NOV2020,-0.295663536,19
20NOV2020,-0.277360658,20
20NOV2020,-0.260655664,21
20NOV2020,-0.245371881,22
20NOV2020,-0.23135197,23
20NOV2020,-0.218456931,24
20NOV2020,-0.206564581,25
20NOV2020,-0.195567831,26
20NOV2020,-0.185372937,27
20NOV2020,-0.175897837,28
20NOV2020,-0.167070637,29
20NOV2020,-0.158828256,30
23NOV2020,-0.724381386,1
23NOV2020,-0.762682627,2
23NOV2020,-0.782146105,3
23NOV2020,-0.780283642,4
23NOV2020,-0.760634113,5
23NOV2020,-0.728360395,6
23NOV2020,-0.688335531,7
23NOV2020,-0.644467046,8
23NOV2020,-0.59959594,9
23NOV2020,-0.555630375,10
23NOV2020,-0.513748533,11
23NOV2020,-0.474596724,12
23NOV2020,-0.438454985,13
23NOV2020,-0.405364346,14
23NOV2020,-0.375219283,15
23NOV2020,-0.347831963,16
23NOV2020,-0.322975112,17
23NOV2020,-0.300409447,18
23NOV2020,-0.279900318,19
23NOV2020,-0.261227097,20
23NOV2020,-0.244187814,21
23NOV2020,-0.228600812,22
23NOV2020,-0.214304605,23
23NOV2020,-0.201156731,24
23NOV2020,-0.18903211,25
23NOV2020,-0.177821207,26
23NOV2020,-0.167428207,27
23NOV2020,-0.157769288,28
23NOV2020,-0.148771043,29
23NOV2020,-0.140369089,30
24NOV2020,-0.728928121,1
24NOV2020,-0.764529823,2
24NOV2020,-0.783053743,3
24NOV2020,-0.7809797,4
24NOV2020,-0.761367695,5
24NOV2020,-0.729176361,6
24NOV2020,-0.689204754,7
24NOV2020,-0.645343905,8
24NOV2020,-0.60044059,9
24NOV2020,-0.556414947,10
24NOV2020,-0.514456745,11
24NOV2020,-0.475221322,12
24NOV2020,-0.438994936,13
24NOV2020,-0.405822496,14
24NOV2020,-0.375600622,15
24NOV2020,-0.348142452,16
24NOV2020,-0.323220943,17
24NOV2020,-0.300596607,18
24NOV2020,-0.280034367,19
24NOV2020,-0.261313068,20
24NOV2020,-0.244230198,21
24NOV2020,-0.228603581,22
24NOV2020,-0.214271256,23
24NOV2020,-0.201090342,24
24NOV2020,-0.18893539,25
24NOV2020,-0.177696548,26
24NOV2020,-0.167277729,27
24NOV2020,-0.157594873,28
24NOV2020,-0.148574372,29
24NOV2020,-0.140151668,30
25NOV2020,-0.724757164,1
25NOV2020,-0.759665239,2
25NOV2020,-0.781484729,3
25NOV2020,-0.781497595,4
25NOV2020,-0.761957276,5
25NOV2020,-0.728410956,6
25NOV2020,-0.686448885,7
25NOV2020,-0.64056635,8
25NOV2020,-0.593964476,9
25NOV2020,-0.548716148,10
25NOV2020,-0.506032101,11
25NOV2020,-0.466516152,12
25NOV2020,-0.43037191,13
25NOV2020,-0.397555751,14
25NOV2020,-0.367883319,15
25NOV2020,-0.341100087,16
25NOV2020,-0.316925914,17
25NOV2020,-0.295081687,18
25NOV2020,-0.275304075,19
25NOV2020,-0.257352728,20
25NOV2020,-0.241012818,21
25NOV2020,-0.2260949,22
25NOV2020,-0.212433322,23
25NOV2020,-0.199883956,24
25NOV2020,-0.188321719,25
25NOV2020,-0.177638129,26
25NOV2020,-0.167739055,27
25NOV2020,-0.158542687,28
25NOV2020,-0.149977773,29
25NOV2020,-0.141982089,30
26NOV2020,-0.730278312,1
26NOV2020,-0.762637041,2
26NOV2020,-0.782609694,3
26NOV2020,-0.782067385,4
26NOV2020,-0.763070331,5
26NOV2020,-0.730785494,6
26NOV2020,-0.690458157,7
26NOV2020,-0.646334117,8
26NOV2020,-0.60145773,9
